0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:56:18 +0530] "GET /Online_FIR_System/images/crime_icon.png HTTP/1.1" 200 7692
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:56:19 +0530] "GET /Online_FIR_System/images/android-app.png HTTP/1.1" 200 12900
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:56:19 +0530] "GET /Online_FIR_System/images/bg.jpg HTTP/1.1" 200 17296
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:56:19 +0530] "GET /Online_FIR_System/images/milky-way.jpg HTTP/1.1" 200 222169
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:56:19 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:56:31 +0530] "GET /Online_FIR_System/login HTTP/1.1" 200 12370
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:56:38 +0530] "GET /Online_FIR_System/Welcome.jsp HTTP/1.1" 200 23610
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:58:28 +0530] "GET /Online_FIR_System/login HTTP/1.1" 200 12370
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:58:33 +0530] "GET /Online_FIR_System/complainServlet HTTP/1.1" 200 12418
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:58:36 +0530] "GET /Online_FIR_System/registration.jsp HTTP/1.1" 200 14040
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:58:40 +0530] "GET /Online_FIR_System/complainServlet HTTP/1.1" 200 12418
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:58:46 +0530] "GET /Online_FIR_System/emergency.jsp HTTP/1.1" 200 15442
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:58:51 +0530] "GET /Online_FIR_System/information.jsp HTTP/1.1" 200 12111
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:58:58 +0530] "GET /Online_FIR_System/missing.jsp HTTP/1.1" 200 11372
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:58:58 +0530] "GET /Online_FIR_System/images/myimage.jpeg HTTP/1.1" 200 119684
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:58:58 +0530] "GET /Online_FIR_System/images/shashank.jpg HTTP/1.1" 200 4608253
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:58:58 +0530] "GET /Online_FIR_System/images/myimage1.jpeg HTTP/1.1" 200 138036
0:0:0:0:0:0:0:1 - - [06/Apr/2023:00:59:15 +0530] "GET /Online_FIR_System/Welcome.jsp HTTP/1.1" 200 23610
